0,13196.0,2.283886610729172
0,8839.0,2.2717401701458746
0,3759.0,2.2265129969856
0,955.0,2.1931020482746124
0,14516.0,2.048501491813532
0,7932.0,2.026204932588311
0,4968.0,1.2987096233432158
0,7352.0,1.882605099491101
0,2125.0,1.3146808509027297
0,9565.0,1.6881077824595994
1,11479.0,2.6129876355087926
1,12058.0,2.3288944033340964
1,3629.0,2.052786127032422
1,7669.0,1.9271117168174043
1,6464.0,1.7594219753219518
1,4494.0,0.22158676953541673
1,9706.0,1.2183967055629097
1,10727.0,0.5246596213270497
1,12358.0,0.8460569136538428
1,7279.0,0.28800928819806704
2,894.0,0.5053468591662128
2,2347.0,0.4990728259584279
2,1622.0,0.4407622215790056
2,14497.0,0.42437445042612487
2,7162.0,0.33682972297142455
2,3993.0,0.41524275314221676
2,6658.0,0.3946241262877721
2,13158.0,0.27362115855199326
2,8468.0,0.3387687795003098
2,1281.0,0.3279517271263612
3,7738.0,0.07045019592714191
3,6539.0,0.061306346120663616
3,5447.0,0.04915942361341214
3,10013.0,0.034954752270450445
3,13146.0,0.053188791260658896
3,4507.0,0.02806198512204526
3,6845.0,0.025997159485019378
3,3911.0,0.021393251890920735
3,13321.0,0.052694158206179696
3,14219.0,0.0165659977420111
4,4332.0,0.9866188745256448
4,985.0,0.9798771534571599
4,12058.0,0.9759285404220498
4,11123.0,0.759420237662912
4,1469.0,0.1443438152981419
4,12678.0,0.20064616472310678
4,3077.0,0.5309993822788283
4,5275.0,0.1127851171099321
4,13196.0,0.22798826463244187
4,9989.0,0.5519001340720053
5,14003.0,3.0130619784879036
5,9107.0,2.6480339010444247
5,12678.0,2.2954520674437147
5,828.0,2.708515189895315
5,955.0,2.361744672260919
5,6496.0,2.2277726534548625
5,9863.0,1.9424380444959115
5,12980.0,1.2110299322618183
5,6301.0,2.5662104385189934
5,9565.0,1.4618270779405316
6,4636.0,2.954681516883474
6,11809.0,2.8424316812081503
6,479.0,2.9173575534111564
6,13171.0,2.809574985934912
6,3285.0,2.5427109398227086
6,13224.0,2.658658788181456
6,2103.0,1.7836197914452103
6,14278.0,1.764500848331652
6,9307.0,2.5316238596003333
6,11538.0,2.2817299830494213
7,12356.0,0.2486762709609178
7,10308.0,0.23438432378279375
7,3132.0,0.20254798168254737
7,10727.0,0.14698875697912533
7,13918.0,0.2097851072423518
7,1207.0,0.18517578350198305
7,9723.0,0.1804663902948908
7,9690.0,0.10051392168045747
7,9706.0,0.1545617091585155
7,7279.0,0.1080028896081628
8,12814.0,3.86591066811148
8,4984.0,3.779164553260179
8,2146.0,2.8462277953391233
8,4902.0,2.832467729185626
8,5593.0,2.688352156109296
8,12678.0,1.3910163784847984
8,13171.0,1.0447133788597918
8,3285.0,0.7094880594831392
8,9565.0,0.8545106651062332
8,11507.0,1.0270602476587591
9,12058.0,2.7845706479046806
9,4902.0,2.6921615828800785
9,3476.0,2.2387569819903583
9,249.0,2.212296927547933
9,3285.0,0.5924766936454082
9,1909.0,1.6984734514719637
9,13196.0,0.41916388143307076
9,13696.0,1.555488315469632
9,4636.0,0.5564309334406993
9,2731.0,1.5800390277220233
10,5590.0,0.3813630474576926
10,2435.0,0.38040947373354683
10,9863.0,0.3569852596986177
10,9501.0,0.3543826820044072
10,5218.0,0.3542526257365081
10,4359.0,0.3372371009776898
10,9142.0,0.2735884832450403
10,2941.0,0.33124803225921334
10,6496.0,0.24234212788390916
10,2103.0,0.09528403840249366
11,3930.0,0.5009194944715893
11,3476.0,0.47508386164943456
11,13793.0,0.46513254531978193
11,6209.0,0.39591010727061127
11,3961.0,0.38701977656521425
11,6179.0,0.45451905245927293
11,2862.0,0.43143359423077626
11,1648.0,0.4283242739234838
11,12678.0,0.16017108564501797
11,3806.0,0.38803395063862195
12,11829.0,2.6568143250278182
12,9243.0,2.5788422043993005
12,4332.0,2.599318410828521
12,12678.0,2.2484365742490744
12,2146.0,2.372464238779957
12,2103.0,1.4451740977999894
12,1401.0,2.27681390066689
12,3101.0,2.2469389062554583
12,3285.0,1.407527405980503
12,13171.0,0.9439030979446305
13,7209.0,0.148270594987155
13,10237.0,0.13946068312897988
13,13214.0,0.1403595225635109
13,1450.0,0.13842016992692002
13,6692.0,0.11921257736884058
13,1281.0,0.11170724090011594
13,3048.0,0.13350118729919674
13,1463.0,0.12927702607341102
13,12056.0,0.13020911539878266
13,1769.0,0.12321489490672524
14,985.0,2.8659636507398156
14,2731.0,1.648406529622277
14,13196.0,0.7787100521245238
14,5953.0,1.4687494298636856
14,2125.0,0.7949694445219392
14,3285.0,0.18793876467726328
14,4636.0,0.2033470783277951
14,12678.0,0.27551293245954167
14,9608.0,0.26151452236172057
14,11479.0,0.7110995745481676
15,7932.0,1.5411610151629374
15,14003.0,0.664857100769462
15,11952.0,0.5196926164355486
15,12058.0,0.5723323457158268
15,6301.0,0.5408756560491012
15,3285.0,0.08260300431422345
15,12678.0,0.14207588702136553
15,2125.0,0.08010206788148866
15,12001.0,0.027922733544993587
15,4636.0,0.052288233790438614
16,9980.0,2.2974291796384825
16,7932.0,2.079059428508619
16,955.0,1.4654285984575983
16,13196.0,0.7700500331111467
16,4636.0,0.6273829861963532
16,828.0,1.5377758325280309
16,2125.0,0.7743882263618558
16,14278.0,0.24045148413017559
16,5953.0,1.24100113240285
16,9608.0,0.2724600567261012
17,13918.0,1.952720835075028
17,13584.0,1.7872860384135367
17,5464.0,1.799279821197053
17,3810.0,1.6530727880004226
17,9989.0,1.5538328696290689
17,3077.0,1.488797973618202
17,10727.0,0.9125162009348706
17,8891.0,1.4631681290866516
17,1469.0,0.436092513619615
17,2731.0,1.441847816053711
18,11047.0,0.15265334213182744
18,1624.0,0.15065962876902378
18,8667.0,0.1378954860853301
18,2435.0,0.13654155894674602
18,4332.0,0.14306892849678962
18,6962.0,0.07628192395922685
18,9863.0,0.13260231322486293
18,4762.0,0.13286428668836475
18,2005.0,0.060199332428721254
18,950.0,0.13070945534137063
19,2731.0,2.647092483055775
19,12678.0,2.2091679090094023
19,12058.0,2.17353297513713
19,934.0,2.1222296137104855
19,8839.0,1.8846184430087778
19,7504.0,1.2505512712222888
19,11538.0,0.9230078156368328
19,6119.0,1.721635810954295
19,13520.0,1.7752712040203067
19,4220.0,0.5392876230638548
20,14479.0,1.9075116142929656
20,3077.0,1.6209628155479492
20,12147.0,1.5658121089070265
20,6751.0,1.3242124937004351
20,13214.0,1.2199519171385136
20,13196.0,0.1449965667939561
20,14282.0,1.4172255001093568
20,4636.0,0.022490297809212946
20,2125.0,0.10691476474746203
20,3439.0,0.015582333243127753
21,13584.0,2.0991929101453466
21,14097.0,2.068771996078384
21,8891.0,1.9014303962374848
21,4547.0,1.7127482104272818
21,10509.0,1.529129837930922
21,2017.0,1.6728970071116949
21,13214.0,1.2490375508301523
21,4874.0,1.2742036172992204
21,1401.0,1.316524991969338
21,755.0,0.3251358378102509
22,9107.0,3.9062225888368705
22,985.0,3.678198166153092
22,8174.0,3.066928038034544
22,5590.0,2.8233314761083967
22,9243.0,2.9213280572117983
22,4636.0,0.8560618727363959
22,2125.0,0.78322620309907
22,4672.0,2.1841548286036487
22,3285.0,1.4224338424538
22,13224.0,1.4824214076694016
23,11829.0,2.14963247671669
23,12058.0,0.46486923135980396
23,13196.0,0.04203306770464726
23,2103.0,0.0715331185465842
23,3285.0,0.17226337271236117
23,6962.0,0.049886318155534626
23,12678.0,0.10273839160108098
23,2125.0,0.08947708242721578
23,8468.0,0.024495334897974196
23,2005.0,0.023684248747881543
24,13584.0,1.1134036661528615
24,8891.0,0.9397855272374386
24,12593.0,0.8459401968557424
24,4547.0,0.7605784890863432
24,5464.0,0.7438405876316452
24,13596.0,0.612815799919525
24,755.0,0.11629122309295288
24,4874.0,0.5071699698669462
24,10727.0,0.09220117554537388
24,3077.0,0.49555301970359167
25,985.0,1.3572072346511703
25,4332.0,0.862628623340691
25,5953.0,0.666158722588839
25,13196.0,0.36042613363223047
25,886.0,0.08163410175032378
25,3743.0,0.751498712017712
25,2103.0,0.1205543974364716
25,9565.0,0.09689089525992475
25,4968.0,0.13469651369608224
25,14373.0,0.12779646118297866
26,3476.0,0.014281317589812931
26,1909.0,0.013219572066885132
26,515.0,0.014234969870639784
26,12436.0,0.010725569114735156
26,11132.0,0.010424664572199068
26,10236.0,0.005862271311866896
26,1521.0,0.010380925428925537
26,8789.0,0.010573331700001345
26,10760.0,0.010585386698502905
26,1763.0,0.005213266712431304
27,955.0,0.9750107766490561
27,11123.0,0.9253071328658794
27,4902.0,0.9293213653279077
27,6301.0,0.8932568169808793
27,12058.0,0.8403802231594516
27,6097.0,0.1239496711919729
27,5400.0,0.8429589355818267
27,12678.0,0.15382943134882768
27,2125.0,0.10067532148676016
27,11507.0,0.08731521775444767
28,8839.0,1.95754269371989
28,2483.0,1.8126707427417945
28,12814.0,1.8029126804435902
28,3476.0,1.6701690570384757
28,7087.0,0.539312176590128
28,4672.0,1.4632972327913922
28,2103.0,0.3923348819559636
28,2407.0,1.5405025414679303
28,9286.0,0.5815278508051825
28,4984.0,1.4567398958467253
29,4246.0,1.7184465141889287
29,13433.0,1.4329238135556104
29,13388.0,1.416236034588409
29,4533.0,1.2782906896128778
29,10332.0,1.177947216017459
29,2862.0,1.1637815797852327
29,12678.0,0.32620990169304087
29,6209.0,0.588771715298942
29,2293.0,1.1325627864199284
