0,13196.0,2.283886610729172
0,8839.0,2.2717401701458746
0,3759.0,2.2265129969856
0,955.0,2.1931020482746124
0,14516.0,2.048501491813532
0,4332.0,2.101414957714306
0,2125.0,1.3146808509027297
0,9565.0,1.6881077824595994
0,7352.0,1.882605099491101
0,4968.0,1.2987096233432158
1,11479.0,2.6129876355087926
1,12058.0,2.3288944033340964
1,7669.0,1.9271117168174043
1,3629.0,2.052786127032422
1,11047.0,1.6017449984743521
1,9755.0,1.5131055638393012
1,4494.0,0.22158676953541673
1,9690.0,0.2580192742434131
1,10727.0,0.5246596213270497
1,12358.0,0.8460569136538428
